,anlegg_nr,anlegg_navn,etat,opprettet,nedlagt,type,kno,adresse,postnr,regine,lon_utl,lat_utl,lon_anl,lat_anl,status
1940,1563AL01,Indre Ålvundfjord,,,,RENSEANLEGG,1563,,,111.5A1,8.51243,62.83563,,,
1941,1563AL03,Øksendalsøra,,,,RENSEANLEGG,1563,,,109.42,8.434,62.71938,,,
1942,1563AL10,Oppdøl-Ålvundeid,,,,RENSEANLEGG,1563,,,109.60,8.5134,62.73815,,,
1943,1563AL11,Handlarstuhamrane,,,,RENSEANLEGG,1563,,,111.52,8.51795,62.85139,,,
1944,1563AL12,Gjøra,,,,RENSEANLEGG,1563,,,109.C0,9.11237,62.54576,,,
1945,1563AL13,Erstadengan,,,,RENSEANLEGG,1563,,,109.4A0,8.42078,62.71651,,,
1946,1563AL14,Jordalsgrenda,,,,RENSEANLEGG,1563,,,109.32,8.33149,62.76604,,,
1947,1563AL15,Brekklykkjo,,,,RENSEANLEGG,1563,,,109.4A0,8.4245,62.68888,,,
1948,1566AL01,Syltoran,,,,RENSEANLEGG,1566,,,112.20,8.65081,62.97902,,,
1949,1566AL02,Gammelelva (Inkl. Mab,,,,RENSEANLEGG,1566,,,112.A0,8.68431,62.98269,,,
1950,1566AL03,Kvennsetøran,,,,RENSEANLEGG,1566,,,111.A0,8.7037,62.82117,,,
1951,1566AL04,Nystubakken,,,,RENSEANLEGG,1566,,,111.720,8.52797,62.88891,,,
1952,1566AL11,Mo Skole,,,,RENSEANLEGG,1566,,,112.B0,8.96367,63.00032,,,
1953,1566AL16,Kvanne,,,,RENSEANLEGG,1566,,,111.7A0,8.53584,62.88893,,,
1954,1566AL17,Jerahaugen,,,,RENSEANLEGG,1566,,,112.3A1,8.60511,63.02512,,,
1955,1567AL00,Løfall,,,,RENSEANLEGG,1567,,,112.D213,9.2773,63.09586,,,
1956,1567AL01,Hovedrenseanlegget,,,,RENSEANLEGG,1567,,,112.D111,9.19979,63.0574,,,
1957,1569AL01,Silanlegg,,,,RENSEANLEGG,1576,,,113.82,8.52776,63.26856,,,
1958,1569AL04,Slamavskiller Kjørsvi,,,,RENSEANLEGG,1576,,,116.61,8.72564,63.41358,,,
1959,1569AL05,Slamavskiller Sletta,,,,RENSEANLEGG,1576,,,114.11,8.50044,63.23526,,,
1960,1569AL06,Slamavskiller Tjeldbe,,,,RENSEANLEGG,1576,,,116.61,8.69362,63.41172,,,
1961,1569AL12,Slamavskiller Skagan,,,,RENSEANLEGG,1576,,,116.1,8.68852,63.32824,,,
1962,1569AL15,Slamavskiller Våg,,,,RENSEANLEGG,1576,,,116.1,8.53336,63.29192,,,
1963,1569AL16,Slamavskiller Sagvåge,,,,RENSEANLEGG,1576,,,114.14,8.33277,63.25611,,,
1964,1571AL00,Fjærli,,,,RENSEANLEGG,1571,,,113.43,8.60939,63.12611,,,
1965,1571AL01,Halsanaustan - Halsa,,,,RENSEANLEGG,1571,,,112.5,8.23413,63.06982,,,
1966,1571AL02,Reiten,,,,RENSEANLEGG,1571,,,112.5,8.23425,63.06534,,,
1967,1571AL03,Vullumstranda,,,,RENSEANLEGG,1571,,,112.5,8.23837,63.05907,,,
1968,1571AL04,Halsahagen Boligfelt,,,,RENSEANLEGG,1571,,,112.5,8.2182,63.07333,,,
1969,1571AL05,Halsabakken,,,,RENSEANLEGG,1571,,,112.5,8.22819,63.06979,,,
1970,1571AL10,Betna (Boligfeltet),,,,RENSEANLEGG,1571,,,113.220,8.34656,63.08654,,,
1971,1571AL11,Liabø,,,,RENSEANLEGG,1571,,,113.220,8.30613,63.12135,,,
1972,1571AL12,Klokkergården,,,,RENSEANLEGG,1571,,,113.410,8.5161,63.1321,,,
1973,1571AL13,Hjeldnes,,,,RENSEANLEGG,1571,,,113.421,8.57572,63.12332,,,
1974,1572AL02,3 Tommervåg,,,,RENSEANLEGG,1576,,,114.330,7.95197,63.15598,,,
1975,1572AL03,Leira,,,,RENSEANLEGG,1576,,,114.34,8.02775,63.20499,,,
1976,1572AL06,Gullstein,,,,RENSEANLEGG,1576,,,114.310,8.15493,63.2076,,,
1977,1572AL07,Ødegård/ Vestnes,,,,RENSEANLEGG,1576,,,114.34,7.98824,63.19753,,,
1978,1572AL09,4 Tømmervåg,,,,RENSEANLEGG,1576,,,114.330,7.94599,63.15683,,,
1979,1573AL05,Veidholmen,,,,RENSEANLEGG,1573,,,115.31,7.96902,63.51378,,,
1980,1601AL00,Ladehammeren,,,,RENSEANLEGG,1601,,,123.21,10.42566,63.448,,,
1981,1601AL32,BYNESET ALDERSHJEM,,,,RENSEANLEGG,1601,,,122.3Z,10.1623,63.38218,,,
1982,1601AL36,Høvringen,,,,RENSEANLEGG,1601,,,123.1,10.33738,63.44706,,,
1983,1612AL00,Vessøra,,,,RENSEANLEGG,1612,,,119.12,9.08875,63.29535,,,
1984,1612AL01,Hellandsjøen,,,,RENSEANLEGG,1612,,,116.7,8.97598,63.40487,,,
1985,1612AL03,Heim,,,,RENSEANLEGG,1612,,,119.110,9.09816,63.42368,,,
1986,1612AL10,Vinjeøra,,,,RENSEANLEGG,1612,,,113.61,8.98115,63.20554,,,
1987,1612AL12,GRØTNES,,,,RENSEANLEGG,1612,,,119.110,9.0881,63.30544,,,
1988,1612AL41,Eidet,,,,RENSEANLEGG,1612,,,119.1C,9.03184,63.22986,,,
1989,1613AL00,Aa - Krokstadøra,,,,RENSEANLEGG,1613,,,119.4Z,9.50139,63.39815,,,
1990,1613AL12,Hyllberget,,,,RENSEANLEGG,1613,,,119.4110,9.27155,63.34955,,,
1991,1613AL13,Sunde Boligfelt,,,,RENSEANLEGG,1613,,,119.73,9.18032,63.49677,,,
1992,1613AL14,Aune,,,,RENSEANLEGG,1613,,,119.420,9.50004,63.39532,,,
1993,1617AL01,Barman boligfelt,,,,RENSEANLEGG,1617,,,117.4250,8.77971,63.65592,,,
1994,1617AL02,Kvenvær - Helsøysund,,,,RENSEANLEGG,1617,,,117.32,8.39276,63.5357,,,
1995,1617AL04,Kvenvær Vikan,,,,RENSEANLEGG,1617,,,117.32,8.40191,63.53855,,,
1996,1617AL06,Sandstad Aldersbolige,,,,RENSEANLEGG,1617,,,117.210,9.0966,63.52533,,,
1997,1617AL07,Barman Boligfelt,,,,RENSEANLEGG,1617,,,117.4250,8.77971,63.65592,,,
1998,1617AL08,Melandsjø,,,,RENSEANLEGG,1617,,,117.425Z,8.73023,63.59846,,,
1999,1617AL09,Langfjæra,,,,RENSEANLEGG,1617,,,117.11,8.98757,63.63397,,,
2000,1617AL10,Oldervika,,,,RENSEANLEGG,1617,,,117.11,8.98174,63.59929,,,
2001,1617AL11,Sandstad,,,,RENSEANLEGG,1617,,,117.210,9.10464,63.5247,,,
2002,1617AL12,Lervågen,,,,RENSEANLEGG,1617,,,117.11,8.9715,63.5964,,,
2003,1617AL14,Kjerringvåg,,,,RENSEANLEGG,1617,,,117.4250,8.77685,63.65284,,,
2004,1620AL00,Flatval,,,,RENSEANLEGG,1620,,,118.130,8.78696,63.69172,,,
2005,1620AL01,Sistranda Midtre,,,,RENSEANLEGG,1620,,,118.12,8.83192,63.73145,,,
2006,1620AL02,Sula,,,,RENSEANLEGG,1620,,,118.3,8.45608,63.84202,,,
2007,1620AL04,Nordskag,,,,RENSEANLEGG,1620,,,118.220,8.55483,63.70932,,,
2008,1620AL05,Nesset,,,,RENSEANLEGG,1620,,,118.110,8.81953,63.76912,,,
2009,1620AL14,Hamarvik,,,,RENSEANLEGG,1620,,,118.130,8.8082,63.69625,,,
2010,1620AL16,Nordhammer,,,,RENSEANLEGG,1620,,,118.130,8.83091,63.7003,,,
2011,1621AL18,Hovdetåa,,,,RENSEANLEGG,1621,,,133.423,9.66294,63.67617,,,
2012,1622AL00,Lensvik,,,,RENSEANLEGG,1622,,,120.22,9.827,63.50748,,,
2013,1622AL01,Selva,,,,RENSEANLEGG,1622,,,120.111,9.7152,63.61641,,,
2014,1622AL02,Mølnhaugan,,,,RENSEANLEGG,1622,,,119.9A,9.64003,63.61946,,,
2015,1624AL11,RÅKVÅG,,,,RENSEANLEGG,1624,,,133.31,10.07241,63.76075,,,
2016,1627AL20,Fauskan,,,,RENSEANLEGG,1627,,,134.54,9.76973,63.85249,,,
2017,1630AL01,Monstad,,,,RENSEANLEGG,1630,,,135.41,10.17961,63.95872,,,
2018,1630AL02,Harsvik,,,,RENSEANLEGG,1630,,,136.130,10.01167,64.04763,,,
2019,1630AL03,Staveslia,,,,RENSEANLEGG,1630,,,135.D21,10.40035,63.98616,,,
2020,1630AL05,Revsnes,,,,RENSEANLEGG,1630,,,136.130,10.05785,64.04004,,,
2021,1630AL06,Lundfjord,,,,RENSEANLEGG,1630,,,136.1Z,10.06766,64.02513,,,
2022,1632AL10,Roan (Sentrum),,,,RENSEANLEGG,1632,,,136.4,10.22514,64.17329,,,
2023,1632AL11,Roan,,,,RENSEANLEGG,1632,,,136.4,10.22631,64.17643,,,
2024,1632AL12,Bessaker 3,,,,RENSEANLEGG,1632,,,137.110,10.3233,64.24693,,,
2025,1632AL13,Bessaker 4,,,,RENSEANLEGG,1632,,,137.110,10.33574,64.25893,,,
2026,1633AL00,OSEN renseanlegg,,,,RENSEANLEGG,1633,,,137.2A20,10.51062,64.29582,,,
2027,1634AL00,LØNSET,,,,RENSEANLEGG,1634,,,109.CA,9.3416,62.58142,,,
2028,1634AL01,DRIVA,,,,RENSEANLEGG,1634,,,109.F22,9.6112,62.53472,,,
2029,1634AL10,Oppdal (Sentrum),,,,RENSEANLEGG,1634,,,109.F21,9.64248,62.58844,,,
2030,1634AL11,FAGERHAUG,,,,RENSEANLEGG,1634,,,121.CB0,9.88589,62.65532,,,
2031,1634AL24,MIDTBYGDA,,,,RENSEANLEGG,1634,,,109.E41,9.56829,62.60815,,,
2032,1635AL01,VOLL,,,,RENSEANLEGG,1635,,,121.C2,9.83593,62.87635,,,
2033,1635AL02,Stamnan,,,,RENSEANLEGG,1635,,,121.C4,9.85482,62.84666,,,
2034,1635AL03,Ulsberg,,,,RENSEANLEGG,1635,,,121.C62,9.98351,62.74493,,,
2035,1635AL04,Innset,,,,RENSEANLEGG,1635,,,121.D0,10.0345,62.71422,,,
2036,1635AL25,BERKÅKSMOEN,,,,RENSEANLEGG,1635,,,121.C32,10.00069,62.81882,,,
2037,1636AL00,Bjørnli,,,,RENSEANLEGG,1636,,,121.B2B,9.67628,63.13221,,,
2038,1636AL25,Grefstad,,,,RENSEANLEGG,1636,,,121.B4,9.7079,63.04589,,,
2039,1532AL20,,,,,RENSEANLEGG,1532,,,101.72,,,,,
2040,1653AL35,,,,,RENSEANLEGG,1653,,,122.2C,,,,,
2041,1751AL10,,,,,RENSEANLEGG,1751,,,143.522,,,,,
2042,1813AL32,,,,,RENSEANLEGG,1813,,,146.610,,,,,
2043,1850AL01,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2044,1850AL02,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2045,1850AL04,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2046,1850AL06,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2047,1850AL07,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2048,1850AL09,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2049,1851AL03,,,,,RENSEANLEGG,1851,,,177.6320,,,,,
2050,1859AL02,,,,,RENSEANLEGG,1859,,,181.1,,,,,
2051,1859AL03,,,,,RENSEANLEGG,1859,,,181.1,,,,,
2052,1859AL05,,,,,RENSEANLEGG,1859,,,181.20,,,,,
2053,1860AL23,,,,,RENSEANLEGG,1860,,,180.340,,,,,
2054,1940AL04,,,,,RENSEANLEGG,1940,,,206.33,,,,,
2055,0101AL01,,,,,RENSEANLEGG,101,,,001.1A2B,,,,,
2056,0137AL21,,,,,RENSEANLEGG,137,,,003.B4,,,,,
2057,0544AL36,,,,,RENSEANLEGG,544,,,012.LD,,,,,
2058,0619AL53,,,,,RENSEANLEGG,619,,,012.CE6,,,,,
2059,0631AL36,,,,,RENSEANLEGG,631,,,015.F1,,,,,
2060,1874AL04,Reine/Sentrum,,,,RENSEANLEGG,1874,,,181.42,13.0891,67.93447,,,
2061,1874AL05,Reine/Munkhaugan Vest,,,,RENSEANLEGG,1874,,,181.42,13.08961,67.92819,,,
2062,1874AL06,REINE/MUNKHAUGAN VEST,,,,RENSEANLEGG,1874,,,181.42,13.08639,67.93982,,,
2063,1874AL07,Andøy Vest,,,,RENSEANLEGG,1874,,,181.42,13.09566,67.94172,,,
2064,1901AL00,Bergsodden,,,,RENSEANLEGG,1901,,,177.420,16.52043,68.81998,,,
2065,1901AL01,Kila,,,,RENSEANLEGG,1901,,,177.51,16.56646,68.73389,,,
2066,1901AL02,Stagnes Sør,,,,RENSEANLEGG,1901,,,177.51,16.58743,68.77863,,,
2067,1901AL03,Kanebogen - Medkila,,,,RENSEANLEGG,1901,,,177.51,16.55883,68.76625,,,
2068,1901AL04,Harstadbotn - Stangne,,,,RENSEANLEGG,1901,,,177.51,16.59422,68.787,,,
2069,1901AL06,Holte,,,,RENSEANLEGG,1901,,,177.51,16.57298,68.75625,,,
2070,1901AL07,Sørvik,,,,RENSEANLEGG,1901,,,177.52,16.53713,68.68481,,,
2071,1901AL08,Brokvik-Halsebo,,,,RENSEANLEGG,1901,,,177.52,16.5662,68.67737,,,
2072,1901AL09,Harstad Sentrum,,,,RENSEANLEGG,1901,,,177.51,16.54803,68.80672,,,
2073,1901AL10,Trondenes,,,,RENSEANLEGG,1901,,,177.51,16.55127,68.81656,,,
2074,1901AL11,Rødskjær,,,,RENSEANLEGG,1901,,,177.53,16.52379,68.5784,,,
2075,1901AL12,Kilbotn,,,,RENSEANLEGG,1901,,,177.51,16.55602,68.72591,,,
2076,1901AL14,Ervik,,,,RENSEANLEGG,1901,,,177.420,16.4873,68.82431,,,
2077,1901AL15,Stornes,,,,RENSEANLEGG,1901,,,177.420,16.49065,68.85568,,,
2078,1901AL16,Hagan II,,,,RENSEANLEGG,1901,,,177.43,16.53553,68.82208,,,
2079,1902AL00,Kaldfjord,,,,RENSEANLEGG,1902,,,197.7,18.73569,69.68794,,,
2080,1902AL01,Selnes,,,,RENSEANLEGG,1902,,,197.2,18.85347,69.68589,,,
2081,1902AL02,Fagernes,,,,RENSEANLEGG,1902,,,198.72,19.18028,69.56304,,,
2082,1902AL03,Strandveien,,,,RENSEANLEGG,1902,,,197.3,18.94572,69.64223,,,
2083,1902AL05,Sjursnes,,,,RENSEANLEGG,1902,,,203.410,19.6416,69.5345,,,
2084,1902AL07,Lakselvbukt,,,,RENSEANLEGG,1902,,,203.52,19.64905,69.41196,,,
2085,1902AL09,Skulsfjord,,,,RENSEANLEGG,1902,,,197.7,18.7604,69.80244,,,
2086,1902AL13,Oldervik,,,,RENSEANLEGG,1902,,,203.1A0,19.67403,69.75541,,,
2087,1902AL15,Tomasjord,,,,RENSEANLEGG,1902,,,199.12,19.01991,69.66533,,,
2088,1902AL17,Hamna,,,,RENSEANLEGG,1902,,,197.3,18.98014,69.70711,,,
2089,1902AL19,Langnes,,,,RENSEANLEGG,1902,,,197.3,18.90291,69.68196,,,
2090,1902AL22,Sommarøy,,,,RENSEANLEGG,1902,,,197.51,18.00485,69.63601,,,
2091,1902AL23,Buktelia,,,,RENSEANLEGG,1902,,,197.41,18.62118,69.5747,,,
2092,1902AL24,Ersfjordbotn Nord,,,,RENSEANLEGG,1902,,,197.62,18.61977,69.69673,,,
2093,1902AL30,Breivika,,,,RENSEANLEGG,1902,,,197.3,18.97868,69.67508,,,
2094,1911AL00,Lamhagan,,,,RENSEANLEGG,1911,,,177.32,16.25952,68.74036,,,
2095,1911AL01,Eldaskogen,,,,RENSEANLEGG,1911,,,177.33,16.09268,68.81808,,,
2096,1911AL03,Leikvika,,,,RENSEANLEGG,1911,,,177.33,16.17034,68.77606,,,
2097,1911AL04,Råsjyen,,,,RENSEANLEGG,1911,,,177.32,16.18028,68.77227,,,
2098,1911AL05,Trastad,,,,RENSEANLEGG,1911,,,177.33,16.13658,68.78307,,,
2099,1913AL00,Breistrand,,,,RENSEANLEGG,1913,,,189.1,16.6307,68.54666,,,
2100,1913AL01,Evenskjær,,,,RENSEANLEGG,1913,,,189.1,16.56842,68.58494,,,
2101,1913AL02,Grov,,,,RENSEANLEGG,1913,,,189.52,17.12076,68.67741,,,
2102,1913AL03,Sandstrand,,,,RENSEANLEGG,1913,,,189.22,16.80011,68.68848,,,
2103,1913AL11,Trøsen (Elvemo),,,,RENSEANLEGG,1913,,,189.1,16.64627,68.57521,,,
2104,1915AL30,Bjarkøy,,,,RENSEANLEGG,1915,,,187.2,16.55419,68.99999,,,
2105,1917AL03,Hamnvik,,,,RENSEANLEGG,1917,,,188.21,17.17848,68.78048,,,
2106,1917AL04,Ibestad,,,,RENSEANLEGG,1917,,,188.1,17.15922,68.79262,,,
2107,1919AL00,Gratangsbotn,,,,RENSEANLEGG,1919,,,190.31,17.68194,68.66933,,,
2108,1919AL02,Årstein,,,,RENSEANLEGG,1919,,,190.4,17.52813,68.69183,,,
2109,1922AL03,Bardu Renseanlegg,,,,RENSEANLEGG,1922,,,196.AB4,18.37917,68.87069,,,
2110,1923AL00,Sjøvegan U1,,,,RENSEANLEGG,1923,,,191.3,17.82922,68.87694,,,
2111,1923AL02,Sjøvegan U4,,,,RENSEANLEGG,1923,,,191.3,17.84283,68.8725,,,
2112,1923AL03,Salangsverket,,,,RENSEANLEGG,1923,,,191.3,17.71907,68.90819,,,
2113,1923AL04,Melen,,,,RENSEANLEGG,1923,,,191.3,17.80114,68.89303,,,
2114,1923AL05,Laberg,,,,RENSEANLEGG,1923,,,191.23,17.82028,68.86345,,,
2115,1924AL01,Rundhaug,,,,RENSEANLEGG,1924,,,196.C2,18.91597,69.02126,,,
2116,1924AL02,Jensberg,,,,RENSEANLEGG,1924,,,196.C2,18.8577,69.02816,,,
2117,1924AL07,ØVERBYGD,,,,RENSEANLEGG,1924,,,196.CA0,19.28252,69.02489,,,
2118,1924AL08,MOEN/OLSBORG,,,,RENSEANLEGG,1924,,,196.A4A,18.59179,69.14577,,,
2119,1924AL09,Fossmo,,,,RENSEANLEGG,1924,,,196.A53,18.59765,69.04668,,,
2120,1924AL10,ANDSLIMOEN,,,,RENSEANLEGG,1924,,,196.A510,18.59124,69.09371,,,
2121,1925AL05,Straumen,,,,RENSEANLEGG,1925,,,193.52,18.12951,69.14584,,,
2122,1926AL00,Brøstadbotn,,,,RENSEANLEGG,1926,,,193.4,17.77357,69.1169,,,
2123,1926AL01,Espenes,,,,RENSEANLEGG,1926,,,193.32,17.66655,69.07485,,,
2124,1926AL02,Mohamn,,,,RENSEANLEGG,1926,,,193.4,17.77903,69.11928,,,
2125,1927AL00,Vesterfjell,,,,RENSEANLEGG,1927,,,194.5A,17.64166,69.20157,,,
2126,1927AL01,Solli,,,,RENSEANLEGG,1927,,,194.A,17.82051,69.2077,,,
2127,1927AL02,Vangsvik,,,,RENSEANLEGG,1927,,,194.52,17.74002,69.17041,,,
2128,1927AL04,Skrolsvik,,,,RENSEANLEGG,1927,,,195.11,16.81224,69.06585,,,
2129,1927AL05,Rødsand,,,,RENSEANLEGG,1927,,,195.12,17.02543,69.13683,,,
2130,1927AL06,Stonglandet Vest,,,,RENSEANLEGG,1927,,,194.810,17.15612,69.08446,,,
2131,1928AL00,Gryllefjord,,,,RENSEANLEGG,1928,,,195.42,17.03576,69.36505,,,
2132,1928AL01,Torsken,,,,RENSEANLEGG,1928,,,195.42,17.09422,69.33833,,,
2133,1928AL02,Medby,,,,RENSEANLEGG,1928,,,195.3,17.05206,69.2823,,,
2134,1928AL03,Grunnfarnes,,,,RENSEANLEGG,1928,,,195.3,16.95356,69.30027,,,
2135,1928AL04,Sifjord,,,,RENSEANLEGG,1928,,,195.3,17.13985,69.28594,,,
2136,1928AL05,Flakstadvåg,,,,RENSEANLEGG,1928,,,195.20,17.03221,69.19214,,,
2137,1929AL01,Kjæsvika,,,,RENSEANLEGG,1929,,,195.62,17.28167,69.4467,,,
2138,1929AL02,Senjahopen,,,,RENSEANLEGG,1929,,,195.7,17.48677,69.5045,,,
2139,1929AL03,Ytre Skaland,,,,RENSEANLEGG,1929,,,195.62,17.28679,69.44539,,,
2140,1929AL04,Mefjordvær,,,,RENSEANLEGG,1929,,,195.7,17.49105,69.49726,,,
2141,1931AL01,Straumen,,,,RENSEANLEGG,1931,,,196.22,18.32253,69.36638,,,
2142,1931AL03,Gibostad,,,,RENSEANLEGG,1931,,,194.33,18.09175,69.36289,,,
2143,1931AL08,Blomli,,,,RENSEANLEGG,1931,,,196.2C,18.25077,69.22322,,,
2144,1931AL30,Skjærvika Renseanlegg,,,,RENSEANLEGG,1931,,,193.54,17.97828,69.2269,,,
2145,1933AL00,Laksvatn,,,,RENSEANLEGG,1933,,,198.520,19.3576,69.37686,,,
2146,1933AL01,Mestervik,,,,RENSEANLEGG,1933,,,196.630,18.91314,69.32897,,,
2147,1933AL02,Sand,,,,RENSEANLEGG,1933,,,196.72,18.59521,69.39464,,,
2148,1933AL12,NORDKJOSBOTN,,,,RENSEANLEGG,1933,,,198.51,19.5398,69.22285,,,
2149,1933AL13,STORSTEINNES,,,,RENSEANLEGG,1933,,,198.34,19.23599,69.24557,,,
2150,1936AL01,Hansnes A,,,,RENSEANLEGG,1936,,,200.2,19.60909,69.96017,,,
2151,1936AL02,Hansnes B,,,,RENSEANLEGG,1936,,,200.2,19.61588,69.96031,,,
2152,1936AL03,Hansnes C,,,,RENSEANLEGG,1936,,,200.2,19.627,69.96623,,,
2153,1936AL04,Vannvåg,,,,RENSEANLEGG,1936,,,202.2,19.98828,70.07404,,,
2154,1936AL05,Kristoffervalen,,,,RENSEANLEGG,1936,,,202.12,20.00699,70.13382,,,
2155,1936AL06,Stakkvik,,,,RENSEANLEGG,1936,,,199.5,19.66751,69.95461,,,
2156,1938AL00,Furuflaten,,,,RENSEANLEGG,1938,,,204.52,20.15542,69.43954,,,
2157,1938AL02,Oksvik,,,,RENSEANLEGG,1938,,,204.41,20.23091,69.54034,,,
2158,1938AL03,Ørnes,,,,RENSEANLEGG,1938,,,204.42,20.21958,69.49948,,,
2159,1938AL04,Lyngseidet Syd,,,,RENSEANLEGG,1938,,,204.32,20.22233,69.56497,,,
2160,1938AL05,Lyngseidet,,,,RENSEANLEGG,1938,,,204.32,20.2205,69.57976,,,
2161,1938AL06,STIGEN,,,,RENSEANLEGG,1938,,,204.32,20.2384,69.58208,,,
2162,1938AL07,Kvalvik,,,,RENSEANLEGG,1938,,,204.42,20.21808,69.50552,,,
2163,1939AL10,Oteren,,,,RENSEANLEGG,1939,,,204.AZ,19.88395,69.2613,,,
2164,1939AL12,Skibotn,,,,RENSEANLEGG,1939,,,205.21,20.26909,69.39835,,,
2165,1940AL09,Manndalen,,,,RENSEANLEGG,1940,,,206.12,20.54716,69.5455,,,
2166,1941AL00,Skjervoy,,,,RENSEANLEGG,1941,,,206.74,20.99911,70.03789,,,
2167,1941AL02,Hollendervika,,,,RENSEANLEGG,1941,,,206.74,20.98524,70.01573,,,
2168,1941AL03,Årviksand,,,,RENSEANLEGG,1941,,,207.41,20.52327,70.19974,,,
2169,1942AL01,Storslett/Sørkjos Klo,,,,RENSEANLEGG,1942,,,208.1,20.94552,69.79398,,,
2170,1943AL00,Alteidet,,,,RENSEANLEGG,1943,,,210.320,22.08644,70.03374,,,
2171,1943AL02,Badderen,,,,RENSEANLEGG,1943,,,209.82,22.02753,69.85023,,,
2172,1943AL03,Omsnes,,,,RENSEANLEGG,1943,,,210.1,22.02551,69.94218,,,
2173,1943AL04,Reinfjord,,,,RENSEANLEGG,1943,,,210.5,21.60031,70.10415,,,
2174,2002AL08,VARDØ. 9,,,,RENSEANLEGG,2002,,,238.6,31.10121,70.37359,,,
2175,2002AL09,VARDØ. 10,,,,RENSEANLEGG,2002,,,238.6,31.10299,70.3745,,,
2176,2002AL13,VARDØ. 14,,,,RENSEANLEGG,2002,,,238.6,31.09984,70.37858,,,
2177,2002AL14,VARDØ. 15,,,,RENSEANLEGG,2002,,,238.6,31.09737,70.37758,,,
2178,2002AL15,VARDØ. 16,,,,RENSEANLEGG,2002,,,238.6,31.08696,70.37478,,,
2179,2002AL16,VARDØ. 17,,,,RENSEANLEGG,2002,,,238.6,31.1062,70.3687,,,
2180,2002AL17,VARDØ. 18,,,,RENSEANLEGG,2002,,,238.6,31.1062,70.3687,,,
2181,2002AL19,VARDØ. 20,,,,RENSEANLEGG,2002,,,238.6,31.10873,70.36873,,,
2182,2002AL20,VARDØ. 21,,,,RENSEANLEGG,2002,,,238.6,31.1117,70.36697,,,
2183,2002AL22,VARDØ. 23,,,,RENSEANLEGG,2002,,,238.6,31.11195,70.36428,,,
2184,2002AL23,VARDØ. 24,,,,RENSEANLEGG,2002,,,238.6,31.11848,70.36569,,,
2185,2002AL24,VARDØ. 25,,,,RENSEANLEGG,2002,,,239.110,30.98908,70.28445,,,
2186,2002AL26,VARDØ. 27,,,,RENSEANLEGG,2002,,,239.110,30.99837,70.28456,,,
2187,2002AL28,VARDØ. 29,,,,RENSEANLEGG,2002,,,239.110,31.00266,70.28146,,,
2188,2003AL00,3 septiktank ved sent,,,,RENSEANLEGG,2003,,,240.30,29.75697,70.0794,,,
2189,2003AL01,SEPTIKTANK VESTRE JAK,,,,RENSEANLEGG,2003,,,240.A11,29.33227,70.11777,,,
2190,2003AL02,SEPTIKTANK GOLNES,,,,RENSEANLEGG,2003,,,240.21,30.03278,70.07692,,,
2191,2003AL03,SEPTIKTANK EKKERØY,,,,RENSEANLEGG,2003,,,240.12,30.10368,70.07809,,,
2192,2003AL04,SEPTIKTANK KRAMPENES,,,,RENSEANLEGG,2003,,,240.11,30.19436,70.10826,,,
2193,2003AL05,VADSØ VDG. SKOLE,,,,RENSEANLEGG,2003,,,240.30,29.73899,70.08282,,,
2194,2003AL06,VADSØ VDG. SKOLE. YRK,,,,RENSEANLEGG,2003,,,240.30,29.71803,70.08359,,,
2195,2003AL07,VESTRE JAKOBSELV. HOV,,,,RENSEANLEGG,2003,,,240.A11,29.32993,70.10967,,,
2196,2003AL08,SKALLELV,,,,RENSEANLEGG,2003,,,239.30,30.34031,70.18403,,,
2197,2003AL12,KIBY,,,,RENSEANLEGG,2003,,,240.22,29.85442,70.06165,,,
2198,2003AL13,KARIEL,,,,RENSEANLEGG,2003,,,240.4,29.38043,70.10099,,,
2199,2003AL14,VADSØ. 2A/B-3A,,,,RENSEANLEGG,2003,,,240.30,29.73642,70.07128,,,
2200,2003AL15,VADSØ. 2C,,,,RENSEANLEGG,2003,,,240.30,29.72258,70.07814,,,
2201,2003AL16,VADSØ. 3B,,,,RENSEANLEGG,2003,,,240.30,29.74574,70.07573,,,
2202,2003AL17,VADSØ. 1A,,,,RENSEANLEGG,2003,,,240.30,29.77591,70.07426,,,
2203,2003AL18,VADSØ. 3C,,,,RENSEANLEGG,2003,,,240.30,29.72744,70.07848,,,
2204,2003AL19,VADSØ. 3D,,,,RENSEANLEGG,2003,,,240.30,29.71745,70.07911,,,
2205,2003AL20,VADSØ. 3E,,,,RENSEANLEGG,2003,,,240.30,29.72087,70.07896,,,
2206,2003AL21,VADSØ. 1C/B,,,,RENSEANLEGG,2003,,,240.30,29.7628,70.07476,,,
2207,2004AL18,Forsøl,,,,RENSEANLEGG,2004,,,217.10,23.79583,70.71956,,,
2208,2011AL06,Kautokeino Renseanleg,,,,RENSEANLEGG,2011,,,212.H22,23.06996,69.01829,,,
2209,2011AL13,Maze Minirenseanlegg,,,,RENSEANLEGG,2011,,,212.E1,23.68143,69.45182,,,
2210,2011AL16,Soahtefielbma Miniren,,,,RENSEANLEGG,2011,,,212.H1,23.0538,69.00933,,,
